title,form,group,metric,respondent_a,respondent_b,pair_key,shared_bins,windows_generated
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,44,117,44-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,60,50-60,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,70,50-70,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,85,50-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,96,50-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,107,50-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,109,50-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,113,50-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,50,117,50-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,70,60-70,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,85,60-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,96,60-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,107,60-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,109,60-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,113,60-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,60,117,60-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,85,70-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,96,70-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,107,70-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,109,70-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,113,70-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,70,117,70-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,96,85-96,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,107,85-107,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,109,85-109,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,113,85-113,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,85,117,85-117,74,35
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,107,96-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,109,96-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,113,96-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,96,117,96-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,109,107-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,113,107-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,107,117,107-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,109,113,109-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,109,117,109-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageGammadB,113,117,113-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,42,41-42,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,44,41-44,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,50,41-50,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,60,41-60,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,70,41-70,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,85,41-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,96,41-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,107,41-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,109,41-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,113,41-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,41,117,41-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,44,42-44,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,50,42-50,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,60,42-60,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,70,42-70,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,85,42-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,96,42-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,107,42-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,109,42-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,113,42-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,42,117,42-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,50,44-50,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,60,44-60,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,70,44-70,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,85,44-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,96,44-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,107,44-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,109,44-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,113,44-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,44,117,44-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,60,50-60,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,70,50-70,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,85,50-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,96,50-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,107,50-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,109,50-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,113,50-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,50,117,50-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,70,60-70,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,85,60-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,96,60-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,107,60-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,109,60-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,113,60-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,60,117,60-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,85,70-85,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,96,70-96,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,107,70-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,109,70-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,113,70-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,70,117,70-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,96,85-96,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,107,85-107,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,109,85-109,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,113,85-113,188,92
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,85,117,85-117,74,35
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,107,96-107,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,109,96-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,113,96-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,96,117,96-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,109,107-109,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,113,107-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,107,117,107-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,109,113,109-113,198,97
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,109,117,109-117,79,38
Abbott Elementary,Long,F,EEG_PSD_ElectrodeClusterAverageThetadB,113,117,113-117,79,38
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,51,46-51,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,66,46-66,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,67,46-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,68,46-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,72,46-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,76,46-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,91,46-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,92,46-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,94,46-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,102,46-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,46,115,46-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,66,51-66,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,67,51-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,68,51-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,72,51-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,76,51-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,91,51-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,92,51-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,94,51-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,102,51-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,51,115,51-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,67,66-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,68,66-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,72,66-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,76,66-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,91,66-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,92,66-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,94,66-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,102,66-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,66,115,66-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,68,67-68,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,72,67-72,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,76,67-76,189,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,91,67-91,192,94
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,92,67-92,195,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,94,67-94,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,102,67-102,181,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,67,115,67-115,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,68,72,68-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,68,76,68-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,68,91,68-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,68,92,68-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,68,94,68-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,68,102,68-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,68,115,68-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,72,76,72-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,72,91,72-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,72,92,72-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,72,94,72-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,72,102,72-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,72,115,72-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,76,91,76-91,186,91
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,76,92,76-92,189,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,76,94,76-94,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,76,102,76-102,175,86
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,76,115,76-115,176,86
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,91,92,91-92,192,94
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,91,94,91-94,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,91,102,91-102,178,87
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,91,115,91-115,179,88
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,92,94,92-94,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,92,102,92-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,92,115,92-115,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,94,102,94-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,94,115,94-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageAlphadB,102,115,102-115,170,83
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,51,46-51,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,66,46-66,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,67,46-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,68,46-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,72,46-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,76,46-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,91,46-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,92,46-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,94,46-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,102,46-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,46,115,46-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,66,51-66,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,67,51-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,68,51-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,72,51-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,76,51-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,91,51-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,92,51-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,94,51-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,102,51-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,51,115,51-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,67,66-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,68,66-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,72,66-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,76,66-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,91,66-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,92,66-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,94,66-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,102,66-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,66,115,66-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,68,67-68,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,72,67-72,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,76,67-76,189,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,91,67-91,192,94
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,92,67-92,195,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,94,67-94,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,102,67-102,181,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,67,115,67-115,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,68,72,68-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,68,76,68-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,68,91,68-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,68,92,68-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,68,94,68-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,68,102,68-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,68,115,68-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,72,76,72-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,72,91,72-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,72,92,72-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,72,94,72-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,72,102,72-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,72,115,72-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,76,91,76-91,186,91
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,76,92,76-92,189,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,76,94,76-94,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,76,102,76-102,175,86
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,76,115,76-115,176,86
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,91,92,91-92,192,94
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,91,94,91-94,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,91,102,91-102,178,87
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,91,115,91-115,179,88
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,92,94,92-94,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,92,102,92-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,92,115,92-115,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,94,102,94-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,94,115,94-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageBetadB,102,115,102-115,170,83
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,51,46-51,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,66,46-66,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,67,46-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,68,46-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,72,46-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,76,46-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,91,46-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,92,46-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,94,46-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,102,46-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,46,115,46-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,66,51-66,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,67,51-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,68,51-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,72,51-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,76,51-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,91,51-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,92,51-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,94,51-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,102,51-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,51,115,51-115,183,90
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,67,66-67,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,68,66-68,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,72,66-72,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,76,66-76,190,93
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,91,66-91,193,95
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,92,66-92,196,96
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,94,66-94,197,97
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,102,66-102,182,89
Abbott Elementary,Short,D,EEG_PSD_ElectrodeClusterAverageDeltadB,66,115,66-115,183,90
